title,label
"진성준 ""최소 1명 이상 낙마 요구, 정당치 않아""",a
"[정참시] 황교안 ""1천만 개 백신 부탁""…윤건영 ""얼굴 화끈거려""",a
"황교안 ""백신, 서울·부산·제주라도 부탁"" 장제원 ""나라 망신 편가르기""",a
"박용진 ""윤석열 일자리 정책? 이양반 왜이러시나""",a
"'더 트롯쇼' 허찬미, ""오디션 3번, 잔인하고 힘들었다""",a
"[포토] 양승조 충남도지사 대선 출마 선언, ""내가 행복한 대한민국""만들겠다",a
"혹평 들은 구혜선 ""내 예술에 당당…수익금 전부 기부""",a
"민주주의 위해 총을 든 미스 미얀마 ""군부의 잔인함에 맞설 때, 모든 것을 포기할 준비 돼""",a
"정청래, 이성윤 檢기소 ""산불 끈 게 잘못이라는 얘기""",a
"스쿨존에서 모녀 참변...운전자 ""눈 수술해 안보였다""",a
"진성준, 김부겸+임박노 논란 두고 ""야당과 흥정·한명은 낙마 요청, 정당하지 않아""",a
"與 ""장관 후보자 낙마"" 촉구에 진성준 ""의회민주주의에 맞지 않아""",a
"與 부동산특위 ""거래세 인하…무주택자 대출규제도 완화""",a
"[뉴있저] 꽉 막힌 청문 정국...靑 ""여러 의견 수렴""",a
"노래방서 사라진 손님…경찰 ""주인이 살해했다""",a
"송영길, 평택항 방문…故 이선호 씨 부친 ""4년간 뭐 했나""",a
"임영웅측 ""무니코틴 액상으로 과태료 납부…법 기준 아쉽다""",a
"美 국방부 ""中 샤오미 블랙리스트서 제외""",a
"민주 초선 ""1명 이상 철회""…""송영길 결단만 남아""",a
"'피고인' 된 중앙지검장…이성윤 ""명예 회복하겠다""",a
"황교안의 편 가르기 ""서울·부산·제주라도""...백신 외교 옥신각신",a
"'말기 암투병' 권순욱 ""응원 감사…죽고 싶지 않은데 의사들 싸늘""",a
"최태원 ""소상공인 정책 필요""…문승욱 ""해법 찾겠다""",a
"'TV는 사랑을 싣고' 이광기, ""아들 이름으로 의미있는 일 하고파""...생명보험금 전액 기부",a
"[발로 뛰는 의정] 김강식 경기도의회 의원 ""수원 구도심 생활 기반 시설 개선 전념""",a
"2021 인천학생사진공모전 진정근 심사위원장 ""창의적 아이디어로 환경 경각심 일깨워줘""",a
"민병덕 ""새마을금고, 신협 소비자도 금리인하요구권"" 발의",a
"드레스 벗고 총 든 '미스 미얀마'…""학살 군부에 반격해야 할 때가 왔다""",a
"대선경선 연기론에… 이재명 ""원칙대로 해야""",a
"5·18 조사위 ""계엄군, 기관총·소총으로 조준사격 증언 확보""",a
"조광한 시장 ""적법 감사로 대등 협력관계 돼야""",a
"안철수 ""청년 책임감 가져달라""…송영길 ""새 아젠다 제시해 달라""",a
"대구미술협회 ""이건희 국립근대미술관 대구 설립해야""",a
"[사람in] 한정숙 광주하남교육지원청 교육장 ""학교 자치·미래 교육 실현 위해 적극 지원할 것""",a
"[마켓인사이트][ASK 2021] 부동산·인프라 세션 ""기관들 실탄 충분…美 리츠 주가, 더 오를 수 있다""",a
"[마켓인사이트][ASK 2021] 러셀 바로 애버딘스탠더드 대채투자 대표 ""헤지펀드 인덱스, 패시브 투자 주목""",a
"[ASK 2021]국민연금, ""투자 몰려있는 친환경·디지털 인프라 선별적 접근 필요한 시점""",a
"[ASK 2021]하워드 막스 오크트리캐피털 회장 ""리스크 자산 추가투자는 비추""",a
"[ASK 2021] CIO 패널세션 전문 ""코로나19라는 '스트레스테스트' 견딘 자산 견조할 것""",a
"노형욱 ""SR-코레일 통합 면밀 검토…철도산업기본계획 연내 완료""",a
"[ASK 2021]포모나캐피털 ""'세컨더리 투자' 시장, 올해 사상 최대 찍는다""",a
"[ASK 2021]골드만삭스 ""무탄소 에너지로 전환되는 과정에서 투자기회 많을 것""",a
"[ASK 2021]공무원연금, ""코어 오피스 집중 탈피 해외 인프라·물류·데이터센터로 투자 다변화할 것""",a
"[ASK 2021]골든트리 ""구조조정 기회 잡으려면 '복잡성'을 친구처럼 다뤄야""",a
"[마켓인사이트][ASK 2021] 행정공제회, ""올해 해외 부동산에 1조원 투자..기회추구형 자산 물색 중""",a
"[ASK 2021]애버딘스탠더드 ""헤지펀드 인덱스 투자로 채권 대체 검토할 만""",a
"송영길 ""백신 확보 조용히 뒷받침...국민의힘 방미단 걱정""",a
"송영길 추켜세운 이재명 ""지자체 근로감독권 공유 지시 환영""",a
"""3명중 최소1명 지명철회하라"" 與 반기에, 靑 ""의견 듣겠다""",a
"""제2의 이선호 없게 해달라"" 이재명 호소에 송영길 ""검토 지시"" 화답",a
"이강철 KT위즈 감독, ""박시영, 높고 빠른 공 던져야 필승조 자격있어""",a
"새 목격자, 손정민 사진 왜 찍었나?… 父 ""절대 본인이 들어갈 수 없다""",a
"日이바라키현 지사 ""참가 선수 우선 안 돼""…올림픽 취소 언급",a
"서병수 ""민주당 보고서 처리 강행은 국민에 대한 명백한 도전""",a
"종교계 ""국제사회 미얀마 제재해야""…내일 연대 기자회견",a
"김도균 수원FC 감독 ""될 듯한데 될 듯한데…이젠 된다""",a
"영양교사들 ""영양사 학교급식 관리감독자 지정 철회해 달라""",a
"김정현 측 ""오앤엔터와 계약 만료…실추된 명예 바로 잡을 것""",a
"이재명 ""근로감독관 명칭 '노동경찰'로 바꾸자""",a
"이수정 교수 ""'DNA 인정·출산 부인' 구미 여아 친모, 터무니없는 진술""",a
"박정 민주당 경기도당위원장 ""평택항 청년노동자 사망사고 진상조사… 재발방지 적극 노력할 것""",a
"조성욱 공정거래위원장 ""외국인 총수 지정 배제 안해""",a
"홍남기 ""수출 스타트업 5만개 키울 것""",a
"김진표 ""보유세 강화·거래세 완화가 대원칙""",a
"백혜련, 이성윤에 ""스스로 결정할 필요있어""",a
"이재명 ""실거주 주택 부담 완화해야…조세제도 공평하게 설계""",a
"더민초 ""장관 후보자 한 명 이상 부적격 제안하자""",a
"'유도실업무대 첫 우승' 양평군청 송민기, ""공격적 스타일로 바꾼 게 주효...4년만에 쾌거 기뻐""",a
"이재명·국회의원들 ""비주거용 부동산 공평과세로 조세정의 실현하자""",a
"野 원조 소장파 원희룡·정병국 ""보수·중도 끌어안아야 대선 이긴다""",a
"재계와 소통나선 문승욱 장관 ""이청득심으로 산업계 목소리 귀기울이겠다""",a
"최춘식 ""전동차 수주업체 장기 납기지연·덤핑 행위 우려""",a
"김진표 여당 새 부동산특위원장 ""보유세 올리고 거래세 낮추자""",a
"""동참 주민들에게 감사""… 정장선 평택시장 팽성읍민과 함께하는 국토대청결운동 실시",a
"총을 든 미스 미얀마 ""혁명은 저절로 떨어지는 사과가 아니다""",a
"손정민 父, 경찰에 수사 촉구 탄원서 제출…""의혹 해결해 달라""",a
"안철수 ""文대통령, 졸다가 잠깬 정도?…'죽비' 아니라 채찍 맞은건데""",a
"최태원, ""사회문제 이젠 기업 아닌 국민 입장에서 봐야"" 강조",a
"김형기 ""홍준표 복당, 정권 교체에 해롭다"" 대구서 첫 공개 비판",a
"김정현 ""명예 회복할 것""...전 소속사 ""계약해지 문제""",a
"권윤아 대표 ""K브랜드 동남아·남미 판로 더 넓힐 것""",a
"'5조원 실탄' 장전…김동관 ""한화의 미래, 그린에너지에 걸겠다""",a
"김영록 지사, ""간호사는 수호천사…근무환경 개선""",a
"질병청 ""올 여름 이른 더위… 온열질환 주의""",a
"셀러가 말하는 쿠팡 오픈마켓 “타사, 광고비 안내면 닫힌 시장...판매가 곧 역마진되기도""",a
"성일종 의원, 성일종 의원, ""이원~대산 38호선 국도 승격 확정""",a
"양승조 대선출마 선언 ""김대중·노무현·문재인 역사 잇겠다""(종합)",a
"양승조 충남지사 대선출마 선언 ""행복한 대한민국 만들겠다""",a
"""DNA 인정, 출산 안했다""는 구미 친모…이수정 ""터무니없다""",a
"靑, ""장기거주 1주택자 부담은 줄여야…종부세 완화는 신중히""",a
"일본올림픽위원회마저…""도쿄올림픽 '마이너스' 유산 될 것""",a
"[YTN 실시간뉴스] 기소된 서울지검장...""재판으로 명예 회복""",a
"현대모비스 ""全 사업장 안전관리 역량 2025년까지 글로벌 수준으로 올린다""",a
"이재명, 대선경선 연기 ""원칙대로 해야""",a
"전교조 강원지부 ""학교방역 학교장 책무 강화하라""",a
"""백신 위탁생산, 사실 아니다”…삼성바이오, 일부 보도 부인",a
"글로싸인·한국공인노무사회 ""전자 근로계약 활성화할 것""",a
"민주당 ""5·18 진상규명으로 국민통합 기대""",a
"김우남 마사회장 해임 반대론 나와, ""업무 정상화가 우선""…일부 노조 ""고발할 것""",a
"靑 ""문 대통령, '임·노·박' 금요일까지 다양한 의견 수렴""",a
"서삼석, ""농산물 부산물을 퇴비로 재활용""",a
"박상학 ""문 대통령 여적죄로 고발할 것...적국과 힘 합쳤다""",a
"미 국무부 ""현재 북한에 백신 제공 계획 없어""…北 수급 의지 필요",a
"서울시 ""한강공원 '금주 구역' 지정 검토""",a
"자이언티 ""래퍼들, 문신하고 불량해 보이지만 순박한 사람들""",a
"LGU+ ""실적개선 바탕 배당강화, 주주가치 제고""",a
"유은혜 ""2학기 전면 등교 준비 중""",a
"구현모 KT 대표 ""착시 빠지지 말고 기본부터 챙겨야""",a
"'자동차의 날' 행사 온 한국GM 사장 ""출국정지에 할 말 없어"" [車 UP & DOWN]",a
"정정순 의원, ""고발인, 윤갑근 캠프서 스카우트 제의 받았다""",a
"박상학 ""문대통령, 김여정과 합세…여적죄로 고발""",a
"문재인 대통령 ""14일까지 장관후보자 의견달라"" 국회에 요청",a
"법원 ""감찰 목적으로 CCTV 확인해도 위법 아냐""",a
"'방미 황교안'에 윤건영 ""총리까지 하신 분이…얼굴 화끈거린다"" 일침",a
"""비트코인 ETF는 투기성 짙은 투자"" 경고 날린 美 SEC, 상품승인 적신호",a
"LG유플러스 ""올해 5G 가입자 450만명 이상 자신""",a
"최태원 상의회장 만난 문승욱 산업장관 ""산업부, 기업의 미래준비 돕겠다""",a
"허창수 회장 'B7 정상회의' 참석…""글로벌 기후변화 적극 기여할 것""",a
"스튜디오앤뉴 ""디즈니 손잡고…K콘텐츠 위상 높이겠다""",a
"박상학 ""文, 여적죄 고발…국민 박상학의 정치적 의사 표현 억압""",a
"野 ""부적격 3인 임명 강행땐 모든 수단 동원""",a
"세종교총 ""원격수업 설문조사 모바일 방식으로 바꾸라""",a
"홍남기 총리 대행 ""코로나 백신 이상반응 0.1%… 대부분 발열·근육통""",a
"백혜련, 재판 넘겨진 이성윤 거취 두고 ""스스로 결정할 필요""",a
"윤건영 ""황교안, 미국까지 가서 나라 욕…얼굴 화끈거린다""",a
"최태원 ""새 접근방식 필요""…商議 회장단 첫 회의",a
"김재섭 ""홍준표 복당 청문회? 자신을 너무 과대평가하는 듯""",a
"민간 위탁가정서 '멍투성이' 된 4살 아이...경찰 ""직접 증거 없다""",a
"경남 ""우주산업 클러스터 구축하겠다""",a
"노무라 ""코스피 내년에 3800 간다…하반기부터 업사이클""",a
"캐시 우드 ""기술주 여전히 미래 있다""",a
"어닝 서프라이즈에도 ""기본부터 챙기자"" … 구현모 KT 대표 직원 독려 메일",a
"부광약품 ""코로나 치료제 2상서 바이러스 감소 경향 확인""",a
"오앤엔터 ""김정현 측 주장, 일방적이고 사실과 달라"" [전문]",a
"""변화 구심점되자"" 첫 상의 회장단 회의 주재한 최태원",a
"하나님의교회 ""호남권 새 교회서 이웃과 함께할 것""",a
"서울상의 회장단 첫 회의...""경제 현안 대응에도 새로운 접근 방식이 필요""",a
"5·18진상규명위 ""계엄군, 옥상서 M60·M1으로 조준 사격""",a
"김창룡, ‘특수본 성과 미비’ 지적에 ""투기 규명에 시간 걸린다""",a
"[시그널] 박대준 삼일PwC부대표 ""올 M&A 18건 중 9건이 PE딜…가치 창출·ESG 대응은 숙제""",a
"""정정순 고발인들, 윤갑근 캠프 간다는 말 자주 해"" 법정 증언",a
"LGU+ ""작년보다 배당 낮아질 일 없다…주주가치 제고할 것""",a
"김근식 ""홍준표, 사랑한다면 떠나달라…대선승리 후 모시겠다""",a
"[뉴스큐] 與 초선 의원 ""1명 이상 부적격""...모레 당·청 회동",a
"월가 거물들 ""지금은 거품""…Fed ""돈풀기 멈출 때 아냐""",a
"WHO ""인도발 변이, 44개국으로 퍼져""",a
"무디스 ""韓 국가채무 역사적으로 높은 수준""…신용등급은 Aa2 유지",a
"문 대통령에 결단 촉구한 與 초선들 ""최소 1명 지명 철회해야""",a
"""다들 명탐정 빙의해 음모론 퍼뜨려""...경찰청 직원 성토",a
"케이블TV 사업자 ""선계약 후공급 법안, 대형PP 협상력만 높여"" 반발",a
"美 국무부 ""北에 백신 제공할 계획 없다""",a
"'대북전단 수사' 비판한 유엔 인권보고관 ""자유행사 권리 훼손 안돼""",a
"[시그널] 국민연금, 사모투자 2배 늘려 60조로…""신산업에 기회 줄 것""",a
"조계종 종정 부처님오신날 앞두고 ""자연과 인간의 밀접함 깨닫는 계기되길""",a
"""여론조사 70도 모자라""… '당심·민심' 고민 빠진 국민의힘",a
"[시그널] 김영호 회장 ""자본시장 핵심 주체 된 韓PEF…글로벌 펀드 수준으로 도약할 때""",a
"윤건영 ""황교안의 방미, 국익은 뒷전…대한민국 쪽팔리게 해""",a
"한화, 산은과 '5조 금융협약'…김동관 ""태양광·수소 새로운 10년 준비""",a
"'자진사퇴' 일축한 이성윤…""재판에서 진실 밝히겠다""",a
"안철수 ""文 남은 1년이라도 '남 탓' 멈추고 책임정치 하시라""",a
"케이블TV ""선계약 후공급 법안 반대…대형PP 협상력만 키워""",a
"與 ,`1명 이상 낙마` 요구...운신 폭 좁아진 靑 ""14일까지 의견수렴""",a
"""농약 없는 원예천국 만든다"" 천적 생산 고양농기센터 고태용 화훼연구팀장",a
"靑 ""문 대통령, 14일까지 다양한 의견 수렴할 것""",a
"법원 ""감찰 목적으로 CCTV 사용 가능""…경찰관들 패소",a
"""결국 국민들에게 손해""…평택보훈협의회, 이재용 사면 건의",a
"'D-10개월' 이재명 '시민 플랫폼' 출범…""먼 길, 가슴 벅차다""",a
"[컨콜]LG유플러스 ""솔루션도 호조…스마트팩토리 확장 지속""",a
"김영록 전남지사 ""간호사는 수호천사·근무여건 개선해야""",a
"안철수 ""국민 화났는데 文 졸다 잠깬듯…심각하다""",a
"송영길 대표 의견도 전달됐나…靑 ""다양한 경로로 의견수렴"" (종합)",a
"박정 ""고 이선호 군 명복 빌어…재발 방치 최선""",a
"하태경 ""'무혐의 한동훈 유배·기소된 이성윤 떵떵'...이것이 文식 공정?""",a
